SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
151166,0,Cash loans,M,N,N,2,157500.0,553581.0,33997.5,472500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010966,-12782,-264,-642.0,-4899,,1,1,0,1,0,1,Drivers,3.0,2,2,WEDNESDAY,8,0,1,1,0,0,0,Other,,0.5609860870860728,0.4722533429586386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-482.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,4.0
259627,0,Cash loans,F,N,Y,0,112500.0,130320.0,13482.0,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22616,365243,-15070.0,-4416,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.6930230718230607,0.6528965519806539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,3.0,0.0,-2803.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114578,0,Cash loans,F,Y,Y,0,225000.0,509400.0,32683.5,450000.0,Family,Commercial associate,Higher education,Single / not married,House / apartment,0.035792,-15332,-2941,-2382.0,-4514,14.0,1,1,0,1,0,1,Waiters/barmen staff,1.0,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.4939281636343265,0.6792120536166231,0.6658549219640212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-314.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
319230,0,Cash loans,F,Y,N,2,135000.0,792477.0,25564.5,661500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-15446,-5607,-1571.0,-4387,12.0,1,1,0,1,1,0,,4.0,2,2,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.4980249890389221,0.6505958058448361,0.4543210601605785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1080.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
139083,0,Cash loans,F,Y,N,0,202500.0,2156400.0,59431.5,1800000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.032561,-9472,-294,-7493.0,-679,7.0,1,1,0,1,1,0,,2.0,1,1,TUESDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.6897663356134045,0.5867400085415683,0.1773,0.0665,0.9896,0.8572,0.0549,0.16,0.069,0.6667,0.7083,0.0115,0.1404,0.1809,0.0193,0.001,0.1807,0.0691,0.9896,0.8628,0.0554,0.1611,0.069,0.6667,0.7083,0.0118,0.1534,0.1885,0.0195,0.0011,0.179,0.0665,0.9896,0.8591,0.0553,0.16,0.069,0.6667,0.7083,0.0117,0.1428,0.1842,0.0194,0.0011,not specified,block of flats,0.1725,Panel,No,0.0,0.0,0.0,0.0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
417890,0,Cash loans,F,N,Y,0,315000.0,450000.0,18328.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-10044,-2134,-4490.0,-1261,,1,1,1,1,0,1,Core staff,2.0,2,2,THURSDAY,9,0,0,0,1,1,0,Insurance,0.5417691733324663,0.6646073110432867,0.2314393514998941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
237923,0,Cash loans,F,Y,Y,0,180000.0,720441.0,70312.5,693000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.018801,-14181,-4927,-4709.0,-4915,2.0,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Other,,0.5654080536539862,0.4848514754962666,0.2227,0.1215,0.9836,0.7756,0.0843,0.16,0.1379,0.3333,,0.0629,0.1816,0.1691,0.0,0.0,0.2269,0.1261,0.9836,0.7844,0.085,0.1611,0.1379,0.3333,,0.0643,0.1983,0.1762,0.0,0.0,0.2248,0.1215,0.9836,0.7786,0.0848,0.16,0.1379,0.3333,,0.064,0.1847,0.1721,0.0,0.0,,block of flats,0.1791,Panel,No,0.0,0.0,0.0,0.0,-1572.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
226577,1,Cash loans,F,N,N,0,117000.0,270000.0,21330.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-16912,-1823,-3214.0,-461,,1,1,1,1,1,0,Sales staff,2.0,2,2,SUNDAY,12,0,0,0,0,1,1,Self-employed,,0.2118412396147852,0.3001077565791181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-888.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
"226632,0,Cash loans,M,Y,Y,0,166500.0,328365.0,32116.5,297000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-23581,365243,-343.0,-4606,9.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.5151787871847137,0.6832688314232291,0.032,0.0625,0.9732,0.6328,0.0024,0.0,0.1034,0.0833,0.0417,0.0461,0.0244,0.0267,0.0077,0.0086,0.0326,0.0649,0.9732,0.6472,0.0024,0.0,0.1034,0.0833,0.0417,0.0471,0.0266,0.0278,0.0078,0.0091,0.0323,0.0625,0.9732,0.6377,0.0024,0.0,0.1034,0.0833,0.0417,0.0469,0.0248,0.0272,0.0078,0.0088,,block of flats,0.024,""Stone, brick"",No,3.0,0.0,3.0,0.0,-57.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0"
126511,1,Cash loans,F,N,Y,1,135000.0,267070.5,21231.0,220500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-14524,-1222,-4759.0,-4716,,1,1,0,1,0,1,,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.5917702752717953,0.4669807579451598,0.1096264336424546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-298.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
"406421,0,Cash loans,F,N,Y,0,135000.0,1339884.0,39307.5,1170000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-14881,-2970,-9022.0,-4909,,1,1,0,1,1,0,Sales staff,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.5445805214162786,0.5989262182569273,0.0732,0.1228,0.9722,0.6192,0.0153,0.0,0.1724,0.1667,0.2083,0.0948,0.0597,0.0885,0.0193,0.0233,0.0746,0.1275,0.9722,0.6341,0.0154,0.0,0.1724,0.1667,0.2083,0.097,0.0652,0.0922,0.0195,0.0247,0.0739,0.1228,0.9722,0.6243,0.0154,0.0,0.1724,0.1667,0.2083,0.0965,0.0607,0.0901,0.0194,0.0238,reg oper account,block of flats,0.0834,""Stone, brick"",No,0.0,0.0,0.0,0.0,-1471.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0"
329986,0,Cash loans,F,N,Y,0,144000.0,450000.0,34956.0,450000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.010966,-9108,-205,-612.0,-1772,,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,9,1,1,0,1,1,0,Kindergarten,,0.5814321862475189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
115448,0,Cash loans,F,N,Y,0,225000.0,495000.0,23944.5,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0145199999999999,-23436,365243,-5214.0,-1073,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,,0.3949681613740874,0.4794489811780563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2710.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
439303,0,Cash loans,M,Y,N,0,337500.0,277969.5,18094.5,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-14156,-1695,-2178.0,-1467,1.0,1,1,1,1,1,0,,2.0,2,2,TUESDAY,16,0,0,0,0,1,1,Industry: type 9,0.3578649730406687,0.7079046534883128,0.5136937663039473,0.0773,0.0583,0.9856,0.8028,0.0258,0.08,0.069,0.3333,0.375,0.034,0.063,0.0835,0.0,0.0,0.0788,0.0605,0.9856,0.8105,0.026,0.0806,0.069,0.3333,0.375,0.0347,0.0689,0.087,0.0,0.0,0.0781,0.0583,0.9856,0.8054,0.0259,0.08,0.069,0.3333,0.375,0.0346,0.0641,0.085,0.0,0.0,reg oper account,block of flats,0.0657,Panel,No,0.0,0.0,0.0,0.0,-1630.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
"221166,0,Revolving loans,F,Y,Y,0,760792.5,337500.0,16875.0,337500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-11072,-4255,-1663.0,-1630,1.0,1,1,1,1,0,0,Managers,2.0,1,1,WEDNESDAY,15,0,0,0,0,0,0,Trade: type 2,,0.6864294925881651,0.5937175866150576,0.0825,0.0647,0.9732,0.6328,0.0105,0.0,0.1379,0.1667,0.2083,0.0414,0.0672,0.0685,0.0,0.0,0.084,0.0672,0.9732,0.6472,0.0106,0.0,0.1379,0.1667,0.2083,0.0423,0.0735,0.0713,0.0,0.0,0.0833,0.0647,0.9732,0.6377,0.0106,0.0,0.1379,0.1667,0.2083,0.0421,0.0684,0.0697,0.0,0.0,reg oper account,block of flats,0.0596,""Stone, brick"",No,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0"
156172,0,Cash loans,F,Y,N,0,135000.0,345645.0,12546.0,243000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-17258,-109,-8744.0,-808,11.0,1,1,0,1,0,0,,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.6005316273033054,0.5821770641830524,0.4740512892789932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,2.0,0.0,-1625.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
346313,0,Cash loans,F,N,Y,0,112500.0,203760.0,20151.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.032561,-17688,-1002,-979.0,-1227,,1,1,0,1,1,0,Core staff,2.0,1,1,THURSDAY,19,0,0,0,0,0,0,University,,0.653458571260668,,0.1464,0.1125,0.9846,0.7892,,0.16,0.1379,0.3333,,0.0438,,0.1298,,,0.1492,0.1167,0.9846,0.7975,,0.1611,0.1379,0.3333,,0.0448,,0.1075,,,0.1478,0.1125,0.9846,0.792,,0.16,0.1379,0.3333,,0.0446,,0.1322,,,reg oper account,block of flats,0.1248,Panel,No,0.0,0.0,0.0,0.0,-884.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"377026,0,Cash loans,F,Y,Y,0,171000.0,942300.0,30528.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.009334,-18255,-3959,-3081.0,-1770,15.0,1,1,0,1,0,0,Medicine staff,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Medicine,0.5353130246923856,0.5852111873872651,0.6347055309763198,0.066,0.0055,0.9732,,,0.0,0.1379,0.1667,,0.0594,,0.0511,,0.0524,0.0672,0.0057,0.9732,,,0.0,0.1379,0.1667,,0.0608,,0.0533,,0.0554,0.0666,0.0055,0.9732,,,0.0,0.1379,0.1667,,0.0605,,0.052,,0.0535,,block of flats,0.0561,""Stone, brick"",No,1.0,0.0,1.0,0.0,-1446.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0"
273648,1,Cash loans,M,Y,Y,0,202500.0,284400.0,18643.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010006,-9901,-1681,-149.0,-270,9.0,1,1,1,1,0,0,Laborers,2.0,2,2,FRIDAY,13,0,0,0,1,1,1,Industry: type 9,,0.053110593178548,0.3031463744186309,0.0237,,0.9846,,,,0.0345,0.0,,0.0095,,0.0056,,0.0105,0.0242,,0.9846,,,,0.0345,0.0,,0.0098,,0.0059,,0.0111,0.0239,,0.9846,,,,0.0345,0.0,,0.0097,,0.0057,,0.0107,,block of flats,0.0067,Wooden,Yes,4.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200896,0,Revolving loans,M,Y,Y,0,855000.0,900000.0,45000.0,900000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.04622,-11259,-2783,-1369.0,-3837,0.0,1,1,0,1,0,0,Managers,2.0,1,1,SATURDAY,17,0,1,1,0,0,0,Business Entity Type 3,,0.7421082618479892,,0.2887,,0.9965,,,0.32,0.1379,0.6667,,,,,,,0.2941,,0.9965,,,0.3222,0.1379,0.6667,,,,,,,0.2915,,0.9965,,,0.32,0.1379,0.6667,,,,,,,,block of flats,0.1444,Block,No,0.0,0.0,0.0,0.0,-490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
244662,0,Cash loans,F,N,N,0,90000.0,454500.0,14661.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00712,-19312,-4115,-10078.0,-2815,,1,1,0,1,1,0,Core staff,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,Government,0.8233856909553493,0.5562899483572256,0.1446481462546413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2426.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
230136,0,Cash loans,M,N,Y,0,157500.0,778500.0,31005.0,778500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.026392,-14216,365243,-682.0,-4827,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.3747145393594769,0.1566398270314114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
338618,0,Cash loans,F,N,N,0,112500.0,290088.0,17743.5,229500.0,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,0.019101,-17164,-9363,-10313.0,-715,,1,1,0,1,0,0,Medicine staff,2.0,2,2,SATURDAY,10,0,0,0,0,1,1,Medicine,0.4311782510424095,0.5502149389209781,0.5262949398096192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2099.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
358027,0,Cash loans,F,Y,Y,1,180000.0,983299.5,41661.0,904500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-15245,-3676,-4108.0,-4438,10.0,1,1,0,1,0,0,Sales staff,3.0,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,,0.7230856565075945,0.7700870700124128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1628.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
299080,0,Cash loans,M,N,Y,0,135000.0,271066.5,16380.0,234000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-11301,-1760,-11094.0,-3827,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,0.2122598931538388,0.4984602238444015,0.7338145369642702,0.0928,0.0816,0.9776,,,0.0,0.2069,0.1667,,0.0239,,0.0886,,0.0646,0.0945,0.0847,0.9777,,,0.0,0.2069,0.1667,,0.0245,,0.0924,,0.0684,0.0937,0.0816,0.9776,,,0.0,0.2069,0.1667,,0.0243,,0.0902,,0.0659,,block of flats,0.0903,Panel,No,1.0,0.0,1.0,0.0,-247.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
330680,0,Cash loans,M,N,Y,0,135000.0,247500.0,26784.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-21760,365243,-550.0,-4648,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.6121663891165097,0.4848514754962666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
447385,0,Cash loans,M,N,Y,0,112500.0,495216.0,37156.5,427500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.014464,-10645,-1401,-4682.0,-3273,,1,1,1,1,0,0,Cooking staff,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Hotel,,0.4387268239571839,,0.0866,,0.9841,,,0.08,0.0345,0.4583,,,,0.0736,,0.0,0.0882,,0.9841,,,0.0806,0.0345,0.4583,,,,0.0767,,0.0,0.0874,,0.9841,,,0.08,0.0345,0.4583,,,,0.0749,,0.0,,block of flats,0.0579,Panel,No,0.0,0.0,0.0,0.0,-641.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"246093,0,Cash loans,F,N,Y,0,328500.0,662022.0,33930.0,526500.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.020713,-19894,-4956,-416.0,-40,,1,1,0,1,0,0,Managers,2.0,3,1,SATURDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.5889142741318876,0.6837025341222017,0.3016248916841194,0.0983,0.25,0.9732,,,0.0,0.2069,0.1667,,0.1147,,0.0817,,0.1082,0.0336,0.2594,0.9732,,,0.0,0.069,0.1667,,0.1173,,0.03,,0.0366,0.0666,0.25,0.9732,,,0.0,0.1379,0.1667,,0.1167,,0.0544,,0.148,,block of flats,0.1597,""Stone, brick"",No,0.0,0.0,0.0,0.0,-242.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0"
112561,0,Cash loans,F,N,Y,0,112500.0,1258650.0,52074.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-17280,-254,-8000.0,-840,,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,9,0,0,0,0,1,1,Other,,0.5481142953576279,0.5513812618027899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2452.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
134032,0,Cash loans,M,N,Y,0,306000.0,1506816.0,49927.5,1350000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.032561,-20108,365243,-1778.0,-3338,,1,0,0,1,1,0,,2.0,1,1,MONDAY,11,0,0,0,0,0,0,XNA,,0.7216647479103276,0.4031416766587513,0.2474,0.0753,0.997,,,0.32,0.069,0.9583,,0.1036,,0.3506,,0.0272,0.2521,0.0781,0.997,,,0.3222,0.069,0.9583,,0.1059,,0.3652,,0.0288,0.2498,0.0753,0.997,,,0.32,0.069,0.9583,,0.1054,,0.3568,,0.0278,,block of flats,0.2816,Monolithic,No,0.0,0.0,0.0,0.0,-1484.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
"117798,0,Cash loans,M,Y,Y,1,184500.0,781920.0,34573.5,675000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.00702,-14069,-6709,-1453.0,-4613,1.0,1,1,0,1,0,0,High skill tech staff,3.0,2,2,MONDAY,16,0,0,0,1,1,0,Government,0.8245357906277763,0.7668501309335586,0.2418614865234661,0.1515,0.0212,0.9861,0.8096,0.0268,0.0,0.1724,0.1667,0.2083,0.0189,0.1236,0.0888,0.0,0.0674,0.1544,0.022,0.9861,0.8171,0.027,0.0,0.1724,0.1667,0.2083,0.0194,0.135,0.0925,0.0,0.0713,0.153,0.0212,0.9861,0.8121,0.027,0.0,0.1724,0.1667,0.2083,0.0193,0.1257,0.0904,0.0,0.0688,not specified,block of flats,0.0829,""Stone, brick"",No,7.0,2.0,7.0,2.0,-1698.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0"
348570,0,Cash loans,F,N,N,0,135000.0,1129500.0,35464.5,1129500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.022625,-20784,365243,-10461.0,-2795,,1,0,0,1,1,0,,2.0,2,2,SUNDAY,15,0,0,0,0,0,0,XNA,,0.727308407285461,0.6940926425266661,0.1474,0.0931,0.9846,0.7892,0.1351,0.16,0.1379,0.3333,0.375,0.0433,0.1202,0.1393,0.0,0.0,0.1502,0.0966,0.9846,0.7975,0.1363,0.1611,0.1379,0.3333,0.375,0.0442,0.1313,0.1452,0.0,0.0,0.1489,0.0931,0.9846,0.792,0.1359,0.16,0.1379,0.3333,0.375,0.044,0.1223,0.1418,0.0,0.0,reg oper account,block of flats,0.1834,Panel,No,0.0,0.0,0.0,0.0,-697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
